,date,STUSPS,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,populatio,pop100k
285,11/2/2020,AL,"194,073","166,035","28,038","1,206",450,"4,620","3,954",666,23,6,4903185,49.03185
286,11/3/2020,AL,"195,846","167,431","28,415","1,773",377,"4,637","3,967",670,17,4,4903185,49.03185
287,11/4/2020,AL,"197,242","168,557","28,685","1,396",270,"4,661","3,989",672,24,2,4903185,49.03185
288,11/5/2020,AL,"198,806","169,775","29,031","1,564",346,"4,691","4,014",677,30,5,4903185,49.03185
289,11/6/2020,AL,"200,368","170,905","29,463","1,562",432,"4,716","4,033",683,25,6,4903185,49.03185
290,11/7/2020,AL,"201,744","172,177","29,567","1,376",104,"4,733","4,048",685,17,2,4903185,49.03185
291,11/8/2020,AL,"202,884","173,157","29,727","1,140",160,"4,756","4,065",691,23,6,4903185,49.03185
292,11/9/2020,AL,"204,677","174,422","30,255","1,793",528,"4,780","4,087",693,24,2,4903185,49.03185
293,11/10/2020,AL,"206,766","175,988","30,778","2,089",523,"4,803","4,103",700,23,7,4903185,49.03185
294,11/11/2020,AL,"208,721","177,629","31,092","1,955",314,"4,827","4,124",703,24,3,4903185,49.03185
295,11/12/2020,AL,"211,636","179,774","31,862","2,915",770,"4,859","4,151",708,32,5,4903185,49.03185
296,11/13/2020,AL,"213,878","181,445","32,433","2,242",571,"4,884","4,170",714,25,6,4903185,49.03185
297,11/14/2020,AL,"215,551","182,882","32,669","1,673",236,"4,915","4,191",724,31,10,4903185,49.03185
298,11/15/2020,AL,"217,135","184,192","32,943","1,584",274,"4,940","4,213",727,25,3,4903185,49.03185
299,11/16/2020,AL,"218,697","185,392","33,305","1,562",362,"4,964","4,229",735,24,8,4903185,49.03185
300,11/17/2020,AL,"221,362","187,345","34,017","2,665",712,"4,988","4,246",742,24,7,4903185,49.03185
301,11/18/2020,AL,"223,726","189,115","34,611","2,364",594,"5,008","4,262",746,20,4,4903185,49.03185
302,11/19/2020,AL,"226,247","191,018","35,229","2,521",618,"5,032","4,281",751,24,5,4903185,49.03185
303,11/20/2020,AL,"228,584","192,818","35,766","2,337",537,"5,063","4,296",767,31,16,4903185,49.03185
304,11/21/2020,AL,"230,158","194,154","36,004","1,574",238,"5,096","4,319",777,33,10,4903185,49.03185
305,11/22/2020,AL,"231,756","195,503","36,253","1,598",249,"5,123","4,339",784,27,7,4903185,49.03185
306,11/23/2020,AL,"234,514","197,479","37,035","2,758",782,"5,150","4,359",791,27,7,4903185,49.03185
307,11/24/2020,AL,"237,003","199,364","37,639","2,489",604,"5,173","4,378",795,23,4,4903185,49.03185
308,11/25/2020,AL,"239,722","201,601","38,121","2,719",482,"5,210","4,407",803,37,8,4903185,49.03185
309,11/26/2020,AL,"240,592","202,315","38,277",870,156,"5,233","4,424",809,23,6,4903185,49.03185
310,11/27/2020,AL,"242,621","203,953","38,668","2,029",391,"5,267","4,448",819,34,10,4903185,49.03185
311,11/28/2020,AL,"244,785","205,768","39,017","2,164",349,"5,303","4,477",826,36,7,4903185,49.03185
312,11/29/2020,AL,"246,886","207,690","39,196","2,101",179,"5,345","4,507",838,42,12,4903185,49.03185
313,11/30/2020,AL,"250,330","209,779","40,551","3,444","1,355","5,382","4,538",844,37,6,4903185,49.03185
314,12/1/2020,AL,"254,175","212,912","41,263","3,845",712,"5,412","4,565",847,30,3,4903185,49.03185
315,12/2/2020,AL,"257,702","215,702","42,000","3,527",737,"5,453","4,600",853,41,6,4903185,49.03185
316,12/3/2020,AL,"261,487","218,741","42,746","3,785",746,"5,494","4,630",864,41,11,4903185,49.03185
317,12/4/2020,AL,"264,809","221,448","43,361","3,322",615,"5,533","4,662",871,39,7,4903185,49.03185
318,12/5/2020,AL,"266,943","223,439","43,504","2,134",143,"5,569","4,687",882,36,11,4903185,49.03185
319,12/6/2020,AL,"269,203","225,296","43,907","2,260",403,"5,627","4,735",892,58,10,4903185,49.03185
320,12/7/2020,AL,"273,692","228,628","45,064","4,489","1,157","5,674","4,771",903,47,11,4903185,49.03185
321,12/8/2020,AL,"277,205","231,220","45,985","3,513",921,"5,729","4,816",913,55,10,4903185,49.03185
322,12/9/2020,AL,"281,876","234,599","47,277","4,671","1,292","5,787","4,862",925,58,12,4903185,49.03185
323,12/10/2020,AL,"285,812","237,569","48,243","3,936",966,"5,841","4,898",943,54,18,4903185,49.03185
324,12/11/2020,AL,"289,881","240,350","49,531","4,069","1,288","5,895","4,935",960,54,17,4903185,49.03185
325,12/12/2020,AL,"292,547","242,611","49,936","2,666",405,"5,960","4,986",974,65,14,4903185,49.03185
326,12/13/2020,AL,"294,755","244,571","50,184","2,208",248,"5,999","5,013",986,39,12,4903185,49.03185
327,12/14/2020,AL,"298,589","247,046","51,543","3,834","1,359","6,063","5,061","1,002",64,16,4903185,49.03185
328,12/15/2020,AL,"302,618","249,857","52,761","4,029","1,218","6,120","5,100","1,020",57,18,4903185,49.03185
329,12/16/2020,AL,"306,794","252,941","53,853","4,176","1,092","6,192","5,149","1,043",72,23,4903185,49.03185
330,12/17/2020,AL,"312,075","257,091","54,984","5,281","1,131","6,243","5,191","1,052",51,9,4903185,49.03185
331,12/18/2020,AL,"316,212","260,148","56,064","4,137","1,080","6,302","5,235","1,067",59,15,4903185,49.03185
332,12/19/2020,AL,"318,687","262,204","56,483","2,475",419,"6,362","5,286","1,076",60,9,4903185,49.03185
333,12/20/2020,AL,"321,221","264,528","56,693","2,534",210,"6,425","5,335","1,090",63,14,4903185,49.03185
334,12/21/2020,AL,"326,157","268,094","58,063","4,936","1,370","6,491","5,380","1,111",66,21,4903185,49.03185
335,12/22/2020,AL,"330,756","271,232","59,524","4,599","1,461","6,557","5,428","1,129",66,18,4903185,49.03185
336,12/23/2020,AL,"334,740","274,329","60,411","3,984",887,"6,637","5,489","1,148",80,19,4903185,49.03185
337,12/24/2020,AL,"338,287","277,433","60,854","3,547",443,"6,698","5,534","1,164",61,16,4903185,49.03185
338,12/25/2020,AL,"339,352","278,400","60,952","1,065",98,"6,754","5,577","1,177",56,13,4903185,49.03185
339,12/26/2020,AL,"341,676","280,184","61,492","2,324",540,"6,825","5,627","1,198",71,21,4903185,49.03185
340,12/27/2020,AL,"343,935","281,940","61,995","2,259",503,"6,899","5,688","1,211",74,13,4903185,49.03185
341,12/28/2020,AL,"347,912","284,186","63,726","3,977","1,731","6,968","5,738","1,230",69,19,4903185,49.03185
342,12/29/2020,AL,"352,799","287,599","65,200","4,887","1,474","7,047","5,805","1,242",79,12,4903185,49.03185
343,12/30/2020,AL,"357,376","291,011","66,365","4,577","1,165","7,115","5,855","1,260",68,18,4903185,49.03185
344,12/31/2020,AL,"362,163","294,848","67,315","4,787",950,"7,186","5,911","1,275",71,15,4903185,49.03185
345,1/1/2021,AL,"365,793","298,141","67,652","3,630",337,"7,268","5,974","1,294",82,19,4903185,49.03185
346,1/2/2021,AL,"368,294","300,222","68,072","2,501",420,"7,347","6,034","1,313",79,19,4903185,49.03185
347,1/3/2021,AL,"370,397","301,944","68,453","2,103",381,"7,423","6,085","1,338",76,25,4903185,49.03185
348,1/4/2021,AL,"375,925","305,507","70,418","5,528","1,965","7,517","6,154","1,363",94,25,4903185,49.03185
349,1/5/2021,AL,"380,579","308,666","71,913","4,654","1,495","7,587","6,212","1,375",70,12,4903185,49.03185
350,1/6/2021,AL,"385,701","312,147","73,554","5,122","1,641","7,667","6,263","1,404",80,29,4903185,49.03185
351,1/7/2021,AL,"390,770","316,016","74,754","5,069","1,200","7,746","6,322","1,424",79,20,4903185,49.03185
352,1/8/2021,AL,"395,880","320,025","75,855","5,110","1,101","7,817","6,370","1,447",71,23,4903185,49.03185
353,1/9/2021,AL,"398,707","322,369","76,338","2,827",483,"7,900","6,424","1,476",83,29,4903185,49.03185
354,1/10/2021,AL,"400,765","324,142","76,623","2,058",285,"7,985","6,490","1,495",85,19,4903185,49.03185
355,1/11/2021,AL,"404,784","326,361","78,423","4,019","1,800","8,074","6,561","1,513",89,18,4903185,49.03185
356,1/12/2021,AL,"408,636","329,015","79,621","3,852","1,198","8,152","6,627","1,525",78,12,4903185,49.03185
357,1/13/2021,AL,"412,488","331,800","80,688","3,852","1,067","8,237","6,687","1,550",85,25,4903185,49.03185
358,1/14/2021,AL,"415,703","334,194","81,509","3,215",821,"8,333","6,757","1,576",96,26,4903185,49.03185
359,1/15/2021,AL,"418,888","336,578","82,310","3,185",801,"8,408","6,811","1,597",75,21,4903185,49.03185
360,1/16/2021,AL,"420,795","338,212","82,583","1,907",273,"8,477","6,864","1,613",69,16,4903185,49.03185
361,1/17/2021,AL,"422,286","339,419","82,867","1,491",284,"8,547","6,918","1,629",70,16,4903185,49.03185
362,1/18/2021,AL,"424,723","341,232","83,491","2,437",624,"8,634","6,984","1,650",87,21,4903185,49.03185
363,1/19/2021,AL,"427,993","343,298","84,695","3,270","1,204","8,715","7,045","1,670",81,20,4903185,49.03185
364,1/20/2021,AL,"430,890","345,411","85,479","2,897",784,"8,800","7,109","1,691",85,21,4903185,49.03185
365,1/21/2021,AL,"434,437","348,140","86,297","3,547",818,"8,889","7,172","1,717",89,26,4903185,49.03185
366,1/22/2021,AL,"437,691","350,377","87,314","3,254","1,017","8,975","7,235","1,740",86,23,4903185,49.03185
367,1/23/2021,AL,"439,466","351,876","87,590","1,775",276,"9,049","7,293","1,756",74,16,4903185,49.03185
368,1/24/2021,AL,"441,286","353,437","87,849","1,820",259,"9,120","7,333","1,787",71,31,4903185,49.03185
369,1/25/2021,AL,"444,223","355,287","88,936","2,937","1,087","9,185","7,379","1,806",65,19,4903185,49.03185
370,1/26/2021,AL,"447,332","357,249","90,083","3,109","1,147","9,261","7,439","1,822",76,16,4903185,49.03185
371,1/27/2021,AL,"450,886","359,662","91,224","3,554","1,141","9,322","7,481","1,841",61,19,4903185,49.03185
372,1/28/2021,AL,"453,757","361,627","92,130","2,871",906,"9,405","7,538","1,867",83,26,4903185,49.03185
373,1/29/2021,AL,"455,978","363,065","92,913","2,221",783,"9,483","7,598","1,885",78,18,4903185,49.03185
374,1/30/2021,AL,"457,815","364,600","93,215","1,837",302,"9,550","7,645","1,905",67,20,4903185,49.03185
375,1/31/2021,AL,"458,991","365,501","93,490","1,176",275,"9,588","7,668","1,920",38,15,4903185,49.03185
376,2/1/2021,AL,"461,200","366,791","94,409","2,209",919,"9,641","7,711","1,930",53,10,4903185,49.03185
377,2/2/2021,AL,"463,444","368,299","95,145","2,244",736,"9,694","7,750","1,944",53,14,4903185,49.03185
378,2/3/2021,AL,"466,175","370,182","95,993","2,731",848,"9,750","7,801","1,949",56,5,4903185,49.03185
379,2/4/2021,AL,"467,787","371,371","96,416","1,612",423,"9,801","7,835","1,966",51,17,4903185,49.03185
380,2/5/2021,AL,"469,775","372,729","97,046","1,988",630,"9,852","7,877","1,975",51,9,4903185,49.03185
381,2/6/2021,AL,"470,779","373,523","97,256","1,004",210,"9,894","7,911","1,983",42,8,4903185,49.03185
382,2/7/2021,AL,"471,837","374,369","97,468","1,058",212,"9,929","7,940","1,989",35,6,4903185,49.03185
383,2/8/2021,AL,"473,324","375,356","97,968","1,487",500,"9,966","7,971","1,995",37,6,4903185,49.03185
384,2/9/2021,AL,"474,846","376,398","98,448","1,522",480,"10,013","8,006","2,007",47,12,4903185,49.03185
385,2/10/2021,AL,"476,419","377,462","98,957","1,573",509,"10,062","8,048","2,014",49,7,4903185,49.03185
386,2/11/2021,AL,"477,677","378,354","99,323","1,258",366,"10,097","8,076","2,021",35,7,4903185,49.03185
387,2/12/2021,AL,"478,872","379,166","99,706","1,195",383,"10,130","8,104","2,026",33,5,4903185,49.03185
388,2/13/2021,AL,"479,918","380,001","99,917","1,046",211,"10,156","8,124","2,032",26,6,4903185,49.03185
389,2/14/2021,AL,"480,567","380,501","100,066",649,149,"10,188","8,151","2,037",32,5,4903185,49.03185
390,2/15/2021,AL,"481,439","381,077","100,362",872,296,"10,217","8,169","2,048",29,11,4903185,49.03185
391,2/16/2021,AL,"482,394","381,705","100,689",955,327,"10,247","8,190","2,057",30,9,4903185,49.03185
392,2/17/2021,AL,"483,420","382,446","100,974","1,026",285,"10,279","8,217","2,062",32,5,4903185,49.03185
393,2/18/2021,AL,"484,230","383,068","101,162",810,188,"10,308","8,237","2,071",29,9,4903185,49.03185
394,2/19/2021,AL,"485,015","383,667","101,348",785,186,"10,343","8,269","2,074",35,3,4903185,49.03185
395,2/20/2021,AL,"485,769","384,262","101,507",754,159,"10,375","8,294","2,081",32,7,4903185,49.03185
396,2/21/2021,AL,"486,435","384,762","101,673",666,166,"10,409","8,323","2,086",34,5,4903185,49.03185
397,2/22/2021,AL,"487,785","385,309","102,476","1,350",803,"10,430","8,336","2,094",21,8,4903185,49.03185
398,2/23/2021,AL,"489,147","386,242","102,905","1,362",429,"10,452","8,353","2,099",22,5,4903185,49.03185
399,2/24/2021,AL,"490,117","386,953","103,164",970,259,"10,475","8,374","2,101",23,2,4903185,49.03185
400,2/25/2021,AL,"490,876","387,502","103,374",759,210,"10,497","8,393","2,104",22,3,4903185,49.03185
401,2/26/2021,AL,"491,776","388,146","103,630",900,256,"10,527","8,416","2,111",30,7,4903185,49.03185
402,2/27/2021,AL,"492,243","388,554","103,689",467,59,"10,546","8,430","2,116",19,5,4903185,49.03185
403,2/28/2021,AL,"492,789","388,994","103,795",546,106,"10,559","8,439","2,120",13,4,4903185,49.03185
404,3/1/2021,AL,"493,512","389,455","104,057",723,262,"10,576","8,454","2,122",17,2,4903185,49.03185
405,3/2/2021,AL,"496,190","391,790","104,400","2,678",343,"10,590","8,466","2,124",14,2,4903185,49.03185
406,3/3/2021,AL,"497,243","392,648","104,595","1,053",195,"10,601","8,475","2,126",11,2,4903185,49.03185
407,3/4/2021,AL,"498,089","393,321","104,768",846,173,"10,620","8,487","2,133",19,7,4903185,49.03185
408,3/5/2021,AL,"498,693","393,785","104,908",604,140,"10,639","8,501","2,138",19,5,4903185,49.03185
409,3/6/2021,AL,"499,084","394,058","105,026",391,118,"10,657","8,515","2,142",18,4,4903185,49.03185
410,3/7/2021,AL,"499,338","394,277","105,061",254,35,"10,672","8,529","2,143",15,1,4903185,49.03185
411,3/8/2021,AL,"499,892","394,702","105,190",554,129,"10,688","8,541","2,147",16,4,4903185,49.03185
412,3/9/2021,AL,"500,702","395,130","105,572",810,382,"10,704","8,554","2,150",16,3,4903185,49.03185
413,3/10/2021,AL,"501,586","395,569","106,017",884,445,"10,721","8,565","2,156",17,6,4903185,49.03185
414,3/11/2021,AL,"502,137","395,954","106,183",551,166,"10,731","8,572","2,159",10,3,4903185,49.03185
415,3/12/2021,AL,"502,754","396,374","106,380",617,197,"10,741","8,581","2,160",10,1,4903185,49.03185
416,3/13/2021,AL,"503,117","396,660","106,457",363,77,"10,758","8,594","2,164",17,4,4903185,49.03185
417,3/14/2021,AL,"507,384","397,752","109,632","4,267","3,175","10,777","8,608","2,169",19,5,4903185,49.03185
418,3/15/2021,AL,"507,857","398,133","109,724",473,92,"10,787","8,616","2,171",10,2,4903185,49.03185
419,3/16/2021,AL,"508,580","398,646","109,934",723,210,"10,799","8,625","2,174",12,3,4903185,49.03185
420,3/17/2021,AL,"509,145","399,026","110,119",565,185,"10,817","8,639","2,178",18,4,4903185,49.03185
421,3/18/2021,AL,"509,661","399,382","110,279",516,160,"10,822","8,642","2,180",5,2,4903185,49.03185
422,3/19/2021,AL,"510,195","399,785","110,410",534,131,"10,828","8,645","2,183",6,3,4903185,49.03185
423,3/20/2021,AL,"510,560","400,067","110,493",365,83,"10,839","8,654","2,185",11,2,4903185,49.03185
424,3/21/2021,AL,"510,858","400,245","110,613",298,120,"10,853","8,666","2,187",14,2,4903185,49.03185
425,3/22/2021,AL,"511,045","400,373","110,672",187,59,"10,861","8,670","2,191",8,4,4903185,49.03185
426,3/23/2021,AL,"511,945","401,030","110,915",900,243,"10,870","8,676","2,194",9,3,4903185,49.03185
427,3/24/2021,AL,"512,454","401,381","111,073",509,158,"10,877","8,681","2,196",7,2,4903185,49.03185
428,3/25/2021,AL,"512,909","401,694","111,215",455,142,"10,896","8,696","2,200",19,4,4903185,49.03185
429,3/26/2021,AL,"513,397","402,062","111,335",488,120,"10,905","8,704","2,201",9,1,4903185,49.03185
430,3/27/2021,AL,"513,713","402,294","111,419",316,84,"10,914","8,712","2,202",9,1,4903185,49.03185
431,3/28/2021,AL,"513,923","402,477","111,446",210,27,"10,924","8,720","2,204",10,2,4903185,49.03185
432,3/29/2021,AL,"514,300","402,740","111,560",377,114,"10,933","8,727","2,206",9,2,4903185,49.03185
433,3/30/2021,AL,"514,755","403,064","111,691",455,131,"10,944","8,734","2,210",11,4,4903185,49.03185
434,3/31/2021,AL,"515,213","403,356","111,857",458,166,"10,948","8,737","2,211",4,1,4903185,49.03185
435,4/1/2021,AL,"515,651","403,662","111,989",438,132,"10,959","8,748","2,211",11,0,4903185,49.03185
436,4/2/2021,AL,"516,003","403,888","112,115",352,126,"10,966","8,755","2,211",7,0,4903185,49.03185
437,4/3/2021,AL,"516,185","404,032","112,153",182,38,"10,978","8,765","2,213",12,2,4903185,49.03185
438,4/4/2021,AL,"516,304","404,124","112,180",119,27,"10,987","8,773","2,214",9,1,4903185,49.03185
439,4/5/2021,AL,"516,569","404,294","112,275",265,95,"10,994","8,779","2,215",7,1,4903185,49.03185
440,4/6/2021,AL,"516,985","404,585","112,400",416,125,"11,002","8,786","2,216",8,1,4903185,49.03185
441,4/7/2021,AL,"517,411","404,838","112,573",426,173,"11,014","8,797","2,217",12,1,4903185,49.03185
442,4/8/2021,AL,"517,750","405,085","112,665",339,92,"11,017","8,800","2,217",3,0,4903185,49.03185
443,4/9/2021,AL,"518,108","405,307","112,801",358,136,"11,029","8,809","2,220",12,3,4903185,49.03185
444,4/10/2021,AL,"518,405","405,504","112,901",297,100,"11,033","8,812","2,221",4,1,4903185,49.03185
445,4/11/2021,AL,"518,573","405,625","112,948",168,47,"11,040","8,818","2,222",7,1,4903185,49.03185
446,4/12/2021,AL,"520,033","405,930","114,103","1,460","1,155","11,046","8,822","2,224",6,2,4903185,49.03185
447,4/13/2021,AL,"520,501","406,254","114,247",468,144,"11,057","8,831","2,226",11,2,4903185,49.03185
448,4/14/2021,AL,"520,913","406,489","114,424",412,177,"11,063","8,837","2,226",6,0,4903185,49.03185
449,4/15/2021,AL,"521,326","406,753","114,573",413,149,"11,064","8,837","2,227",1,1,4903185,49.03185
450,4/16/2021,AL,"521,831","407,071","114,760",505,187,"11,069","8,842","2,227",5,0,4903185,49.03185
451,4/17/2021,AL,"522,092","407,254","114,838",261,78,"11,076","8,847","2,229",7,2,4903185,49.03185
452,4/18/2021,AL,"522,195","407,332","114,863",103,25,"11,082","8,851","2,231",6,2,4903185,49.03185
453,4/19/2021,AL,"523,639","407,637","116,002","1,444","1,139","11,084","8,853","2,231",2,0,4903185,49.03185
454,4/20/2021,AL,"524,112","407,934","116,178",473,176,"11,091","8,858","2,233",7,2,4903185,49.03185
455,4/21/2021,AL,"524,770","408,443","116,327",658,149,"11,097","8,863","2,234",6,1,4903185,49.03185
456,4/22/2021,AL,"525,191","408,733","116,458",421,131,"11,102","8,866","2,236",5,2,4903185,49.03185
457,4/23/2021,AL,"525,603","409,002","116,601",412,143,"11,108","8,872","2,236",6,0,4903185,49.03185
458,4/24/2021,AL,"525,846","409,170","116,676",243,75,"11,121","8,883","2,238",13,2,4903185,49.03185
459,4/25/2021,AL,"526,096","409,390","116,706",250,30,"11,128","8,889","2,239",7,1,4903185,49.03185
460,4/26/2021,AL,"526,391","409,570","116,821",295,115,"11,135","8,893","2,242",7,3,4903185,49.03185
461,4/27/2021,AL,"526,816","409,840","116,976",425,155,"11,141","8,897","2,244",6,2,4903185,49.03185
462,4/28/2021,AL,"527,256","410,120","117,136",440,160,"11,146","8,900","2,246",5,2,4903185,49.03185
463,4/29/2021,AL,"527,664","410,368","117,296",408,160,"11,156","8,906","2,250",10,4,4903185,49.03185
464,4/30/2021,AL,"528,033","410,608","117,425",369,129,"11,161","8,910","2,251",5,1,4903185,49.03185
465,5/1/2021,AL,"528,271","410,786","117,485",238,60,"11,167","8,914","2,253",6,2,4903185,49.03185
466,5/2/2021,AL,"528,439","410,900","117,539",168,54,"11,173","8,918","2,255",6,2,4903185,49.03185
467,5/3/2021,AL,"528,793","411,142","117,651",354,112,"11,179","8,923","2,256",6,1,4903185,49.03185
468,5/4/2021,AL,"529,171","411,363","117,808",378,157,"11,190","8,932","2,258",11,2,4903185,49.03185
469,5/5/2021,AL,"529,756","411,687","118,069",585,261,"11,198","8,939","2,259",8,1,4903185,49.03185
470,5/6/2021,AL,"530,090","411,919","118,171",334,102,"11,207","8,945","2,262",9,3,4903185,49.03185
471,5/7/2021,AL,"530,515","412,223","118,292",425,121,"11,222","8,955","2,267",15,5,4903185,49.03185
472,5/8/2021,AL,"530,758","412,381","118,377",243,85,"11,228","8,961","2,267",6,0,4903185,49.03185
473,5/9/2021,AL,"530,875","412,478","118,397",117,20,"11,239","8,970","2,269",11,2,4903185,49.03185
474,5/10/2021,AL,"531,185","412,639","118,546",310,149,"11,244","8,973","2,271",5,2,4903185,49.03185
475,5/11/2021,AL,"531,556","412,887","118,669",371,123,"11,256","8,981","2,275",12,4,4903185,49.03185
476,5/12/2021,AL,"532,698","413,893","118,805","1,142",136,"11,261","8,985","2,276",5,1,4903185,49.03185
477,5/13/2021,AL,"538,046","416,080","121,966","5,348","3,161","11,265","8,989","2,276",4,0,4903185,49.03185
478,5/14/2021,AL,"539,506","417,044","122,462","1,460",496,"11,272","8,995","2,277",7,1,4903185,49.03185
479,5/15/2021,AL,"539,759","417,246","122,513",253,51,"11,278","9,000","2,278",6,1,4903185,49.03185
480,5/16/2021,AL,"539,937","417,388","122,549",178,36,"11,289","9,010","2,279",11,1,4903185,49.03185
481,5/17/2021,AL,"540,309","417,628","122,681",372,132,"11,294","9,014","2,280",5,1,4903185,49.03185
482,5/18/2021,AL,"540,644","417,835","122,809",335,128,"11,300","9,020","2,280",6,0,4903185,49.03185
483,5/19/2021,AL,"540,974","418,031","122,943",330,134,"11,308","9,027","2,281",8,1,4903185,49.03185
484,5/20/2021,AL,"541,432","418,272","123,160",458,217,"11,316","9,034","2,282",8,1,4903185,49.03185
485,5/21/2021,AL,"541,684","418,443","123,241",252,81,"11,322","9,039","2,283",6,1,4903185,49.03185
486,5/22/2021,AL,"541,874","418,591","123,283",190,42,"11,327","9,042","2,285",5,2,4903185,49.03185
487,5/23/2021,AL,"542,005","418,703","123,302",131,19,"11,327","9,042","2,285",0,0,4903185,49.03185
488,5/24/2021,AL,"542,326","418,886","123,440",321,138,"11,334","9,049","2,285",7,0,4903185,49.03185
489,5/25/2021,AL,"542,609","419,063","123,546",283,106,"11,342","9,055","2,287",8,2,4903185,49.03185
490,5/26/2021,AL,"542,957","419,260","123,697",348,151,"11,345","9,057","2,288",3,1,4903185,49.03185
491,5/27/2021,AL,"543,190","419,405","123,785",233,88,"11,352","9,064","2,288",7,0,4903185,49.03185
492,5/28/2021,AL,"543,419","419,570","123,849",229,64,"11,354","9,066","2,288",2,0,4903185,49.03185
493,5/29/2021,AL,"543,549","419,669","123,880",130,31,"11,359","9,069","2,290",5,2,4903185,49.03185
